29AUG2017|NETSOL|0828|Netsol Tech.|73.44|71.1|69.77|69.77|103000|||
29AUG2017|PAKD|0828|Pak Datacom|58.16|60.24|55.46|57.85|3500|||
29AUG2017|MDTL|0828|Media Times Ltd|2.87|2.94|2.75|2.76|77500|||
29AUG2017|SYS|0828|Systems Limited|76.39|75.01|75|75|9000|||
29AUG2017|PTC|0828|P.T.C.L.|13.81|13.95|13.72|13.74|69000|||
29AUG2017|TRG|0828|TRG Pak Ltd|36.17|36.8|34.37|34.47|15997500|||
29AUG2017|TELE|0828|Telecard Limited|2.8|2.8|2.7|2.73|84000|||
29AUG2017|WTL|0828|WorldCall Telecom|2.94|2.95|2.81|2.87|2559000|||
29AUG2017|DAWH|0809|Dawood Hercules|109.27|113.95|108|113.92|23200|||
29AUG2017|ENGRO|0809|Engro Corp|290.73|291.4|285.75|287.34|347600|||
29AUG2017|EFERT|0809|Engro Fert.|58.91|58.9|56.5|56.94|999500|||
29AUG2017|FFBL|0809|Fauji Fert Bin|34.08|34|32.8|33.06|715000|||
29AUG2017|FFC|0809|Fauji Fert.|72.64|73|70|70.25|702000|||
29AUG2017|ABOT|0823|Abbott Lab.|779.98|765|741|745.04|11250|||
29AUG2017|FEROZ|0823|Ferozsons (Lab)|354.58|353.99|336.86|336.86|41500|||
29AUG2017|GLAXO|0823|GlaxoSmithKline|165.62|165.5|160.5|160.86|31400|||
29AUG2017|GSKCH|0823|Glaxo Healthcare Pak|209.25|209.6|198.79|199.75|16000|||
29AUG2017|HINOON|0823|Highnoon (Lab)|450.37|445|427.86|427.86|1550|||
29AUG2017|SAPL|0823|Sanofi-Aventis|1696.69|1698|1630|1632.11|800|||
29AUG2017|OTSU|0823|Otsuka Pak|248.95|260.24|236.51|243.23|1300|||
29AUG2017|SEARL|0823|The Searle Co.|406.16|403|386.01|387.83|130350|||
29AUG2017|WYETH|0823|Wyeth Pak Ltd|2128|2099.99|2041|2099.99|80|||
29AUG2017|BAPL|0805|Bawany Air Products|11.54|12.49|11.52|12.49|5500|||
29AUG2017|BIFO|0805|Biafo Ind.|245.88|245.9|235|240|1900|||
29AUG2017|BERG|0805|Berger Paints|185.31|187|176.05|184.51|41600|||
29AUG2017|BUXL|0805|Buxly Paints|122.32|116.3|116.3|122.32|100|||
29AUG2017|ARPL|0805|Archroma Pak|670|674.99|636.5|670.35|6950|||
29AUG2017|COLG|0805|Colgate Palmolive|2350|2375|2350|2375|400|||
29AUG2017|CTM|0830|Colony Tex.Mills Ltd|4.79|4.89|4.57|4.67|46000|||
29AUG2017|DOL|0805|Descon Oxychem|14.72|15.11|14.05|14.21|531000|||
29AUG2017|DYNO|0805|Dynea Pakistan|88.92|85.01|84.48|84.48|4800|||
29AUG2017|EPCL|0805|Engro Polymer|32.75|33.45|32|32.21|1461000|||
29AUG2017|FATIMA|0809|Fatima Fert.|29.7|29.75|28.3|28.51|127000|||
29AUG2017|GGL|0805|Ghani Gases|22.02|22.5|21.66|22|180500|||
29AUG2017|ICI|0805|ICI Pakistan|924.11|935|880|889.13|4360|||
29AUG2017|ICL|0805|Ittehad Chem.|25.58|25.69|25|25.2|58000|||
29AUG2017|LOTCHEM|0805|Lotte Chemical|8|8.11|7.93|8.02|1528500|||
29AUG2017|NICL|0805|Nimir Ind.Chem.|50.5|50|47.98|50|3000|||
29AUG2017|LINDE|0805|Linde Pakistan|224.89|228|216|219.08|62000|||
29AUG2017|NRSL|0805|Nimir Resins|8.02|8.03|7.6|7.71|334000|||
29AUG2017|SITC|0805|Sitara Chemical|409.38|410|410|410|200|||
29AUG2017|SPL|0805|Sitara Peroxide|25.9|25.25|24.65|24.72|26500|||
29AUG2017|WAHN|0805|Wah-Noble|193.1|187|185|185.84|2900|||
29AUG2017|CEPB|0822|Century Paper|71.17|71|68.15|70.17|53500|||
29AUG2017|CPPL|0822|Cherat Pack|219.96|221|213.5|218.7|14000|||
29AUG2017|MERIT|0822|Merit Packaging|18.58|18.89|17.6|17.81|85500|||
29AUG2017|PKGS|0822|Packages Ltd.|622.54|640|611|627.85|16950|||
29AUG2017|PPP|0822|Pak Paper Prod|108.64|103.21|103.21|103.21|500|||
29AUG2017|RPL|0822|Roshan Packages|53.67|54.46|53.36|53.5|54000|||
29AUG2017|SEPL|0822|Security PaperXD|127.33|127|124.01|124.8|15100|||
29AUG2017|SSOM|0834|S.S.Oil|44.24|44.4|44.4|44.4|500|||
29AUG2017|BATA|0816|Bata (Pak)|3085.25|3239.5|2930.99|2930.99|140|||
29AUG2017|LEUL|0816|Leather Up Ltd.|19.22|19.23|18.22|18.98|4500|||
29AUG2017|SRVI|0816|Service Ind.Ltd|955.93|908.15|908.14|908.14|340|||
29AUG2017|ASC|0810|Al-Shaheer Corp|34.21|33.99|32.55|32.64|41000|||
29AUG2017|CLOV|0810|Clover Pakistan|46.27|46.2|44.5|45.01|6000|||
29AUG2017|IBLHL|0823|IBL HealthCare|103.02|102|101.35|102|1500|||
29AUG2017|MACTER|0823|Macter Int. Ltd|36.5657|38.3724|0|38.3724|0|||
29AUG2017|NESTLE|0810|Nestle Pakistan|10900|10900|10900|10900|40|||
29AUG2017|MUREB|0810|Murree Brewery|785|794.99|745.75|745.75|450|||
29AUG2017|NATF|0810|National Foods|350|354|350|350.01|23700|||
29AUG2017|FFL|0810|Fauji Foods Ltd|70.8|73.25|67.66|68.33|441000|||
29AUG2017|FFLNV|0810|Fauji FoodsNonV|59.46|59.11|56.49|56.49|121500|||
29AUG2017|QUICE|0810|Quice Food|6.11|6.2|6|6|249000|||
